size_bytes,t_waking_s,pid,waker_cpu,target_cpu,waking_to_ipi,ipi_to_idle_exit,idle_exit_to_wakeup,wakeup_to_switch,switch_to_user,waking_to_running_ns,waking_to_user_ns
524288,597595.147687757,1232081,1,0,423,957,824,368,,2572,
524288,597595.147696344,1232083,0,1,181,743,650,386,,1960,
524288,597595.147706098,1232081,1,0,183,746,627,413,,1969,
524288,597595.147713581,1232083,0,1,249,749,820,531,,2349,
524288,597595.147723478,1232081,1,0,219,738,633,376,,1966,
524288,597595.147731376,1232083,0,1,186,743,645,414,,1988,
524288,597595.147741244,1232081,1,0,190,739,643,417,,1989,
524288,597595.147749756,1232083,0,1,183,749,634,396,,1962,
524288,597595.147759320,1232081,1,0,278,757,949,410,,2394,
524288,597595.147768761,1232083,0,1,199,748,658,391,,1996,
524288,597595.147778454,1232081,1,0,203,750,630,429,,2012,
524288,597595.147786310,1232083,0,1,174,746,640,402,,1962,
524288,597595.147795952,1232081,1,0,194,738,631,362,,1925,
524288,597595.147803656,1232083,0,1,197,767,710,379,,2053,
524288,597595.147813555,1232081,1,0,200,748,643,361,,1952,
524288,597595.147821305,1232083,0,1,182,749,811,396,,2138,
524288,597595.147831276,1232081,1,0,175,761,617,373,,1926,
524288,597595.147839469,1232083,0,1,218,751,648,429,,2046,
524288,597595.147849154,1232081,1,0,203,737,668,379,,1987,
524288,597595.147857140,1232083,0,1,303,743,712,366,,2124,
524288,597595.147867167,1232081,1,0,176,752,623,372,,1923,
524288,597595.147874721,1232083,0,1,204,750,681,420,,2055,
524288,597595.147884472,1232081,1,0,203,736,637,373,,1949,
524288,597595.147892190,1232083,0,1,200,743,650,440,,2033,
524288,597595.147902089,1232081,1,0,312,750,633,396,,2091,
524288,597595.147910921,1232083,0,1,209,756,637,358,,1960,
524288,597595.147920391,1232081,1,0,195,764,640,353,,1952,
524288,597595.147928862,1232083,0,1,189,742,631,468,,2030,
524288,597595.147938826,1232081,1,0,208,743,636,425,,2012,
524288,597595.147947210,1232083,0,1,210,748,636,408,,2002,
524288,597595.147957231,1232081,1,0,192,751,624,391,,1958,
524288,597595.147965068,1232083,0,1,192,934,653,377,,2156,
524288,597595.147974811,1232081,1,0,187,762,630,379,,1958,
524288,597595.147982707,1232083,0,1,194,757,670,419,,2040,
524288,597595.147992944,1232081,1,0,198,748,631,373,,1950,
524288,597595.148000187,1232083,0,1,177,748,654,388,,1967,
524288,597595.148009797,1232081,1,0,198,739,638,436,,2011,
524288,597595.148017569,1232083,0,1,183,749,618,386,,1936,
524288,597595.148027343,1232081,1,0,192,828,642,425,,2087,
524288,597595.148035140,1232083,0,1,167,754,629,423,,1973,
524288,597595.148044736,1232081,1,0,307,734,646,361,,2048,
524288,597595.148052962,1232083,0,1,228,757,708,422,,2115,
524288,597595.148062913,1232081,1,0,200,756,631,414,,2001,
524288,597595.148072102,1232083,0,1,193,756,684,361,,1994,
524288,597595.148081866,1232081,1,0,173,745,629,376,,1923,
524288,597595.148090322,1232083,0,1,197,814,737,554,,2302,
524288,597595.148100436,1232081,1,0,315,749,666,406,,2136,
524288,597595.148109587,1232083,0,1,202,750,773,407,,2132,
524288,597595.148119593,1232081,1,0,187,760,632,362,,1941,
524288,597595.148128507,1232083,0,1,358,746,617,381,,2102,
524288,597595.148138217,1232081,1,0,541,735,624,399,,2299,
524288,597595.148146916,1232083,0,1,187,770,694,439,,2090,
524288,597595.148156785,1232081,1,0,202,734,631,373,,1940,
524288,597595.148164640,1232083,0,1,205,746,653,440,,2044,
524288,597595.148174378,1232081,1,0,192,733,640,394,,1959,
524288,597595.148182614,1232083,0,1,189,751,623,404,,1967,
524288,597595.148192572,1232081,1,0,195,745,664,406,,2010,
524288,597595.148200897,1232083,0,1,197,767,636,400,,2000,
524288,597595.148210633,1232081,1,0,231,731,661,422,,2045,
524288,597595.148219112,1232083,0,1,198,747,657,376,,1978,
524288,597595.148228944,1232081,1,0,195,735,628,356,,1914,
524288,597595.148237443,1232083,0,1,186,753,629,589,,2157,
524288,597595.148247372,1232081,1,0,364,750,696,409,,2219,
524288,597595.148255803,1232083,0,1,226,739,685,407,,2057,
524288,597595.148265560,1232081,1,0,188,740,628,364,,1920,
524288,597595.148274441,1232083,0,1,198,739,688,434,,2059,
524288,597595.148284189,1232081,1,0,200,857,666,488,,2211,
524288,597595.148293374,1232083,0,1,191,742,632,392,,1957,
524288,597595.148303260,1232081,1,0,482,735,645,404,,2266,
524288,597595.148312320,1232083,0,1,206,739,643,457,,2045,
524288,597595.148322161,1232081,1,0,211,738,683,374,,2006,
524288,597595.148330172,1232083,0,1,186,749,655,379,,1969,
524288,597595.148339831,1232081,1,0,180,752,618,377,,1927,
524288,597595.148347890,1232083,0,1,206,878,719,689,,2492,
524288,597595.148358159,1232081,1,0,211,755,619,425,,2010,
524288,597595.148366141,1232083,0,1,212,750,649,408,,2019,
524288,597595.148375858,1232081,1,0,185,749,634,363,,1931,
524288,597595.148383660,1232083,0,1,207,759,666,396,,2028,
524288,597595.148393271,1232081,1,0,211,752,678,472,,2113,
524288,597595.148401477,1232083,0,1,173,888,633,517,,2211,
524288,597595.148411505,1232081,1,0,328,779,639,381,,2127,
524288,597595.148419689,1232083,0,1,193,745,624,438,,2000,
524288,597595.148429220,1232081,1,0,223,744,624,374,,1965,
524288,597595.148437448,1232083,0,1,198,754,656,357,,1965,
524288,597595.148447383,1232081,1,0,203,743,619,412,,1977,
524288,597595.148455288,1232083,0,1,206,768,642,599,,2215,
524288,597595.148465264,1232081,1,0,336,748,638,380,,2102,
524288,597595.148473763,1232083,0,1,217,744,716,375,,2052,
524288,597595.148483766,1232081,1,0,171,906,629,362,,2068,
524288,597595.148492314,1232083,0,1,227,760,661,429,,2077,
524288,597595.148504392,1232081,1,0,233,752,668,398,,2051,
524288,597595.148512853,1232083,0,1,202,740,715,370,,2027,
524288,597595.148522448,1232081,1,0,187,746,674,371,,1978,
524288,597595.148530046,1232083,0,1,202,761,635,477,,2075,
524288,597595.148540024,1232081,1,0,191,758,619,374,,1942,
524288,597595.148547451,1232083,0,1,203,744,652,359,,1958,
524288,597595.148556999,1232081,1,0,177,768,635,361,,1941,
524288,597595.148564679,1232083,0,1,199,744,656,458,,2057,
524288,597595.148574632,1232081,1,0,198,757,624,405,,1984,
524288,597595.148582429,1232083,0,1,188,742,682,392,,2004,
524288,597595.148592207,1232081,1,0,178,738,642,427,,1985,
524288,597595.148600610,1232083,0,1,204,754,649,428,,2035,
524288,597595.148610768,1232081,1,0,185,750,612,417,,1964,
524288,597595.148618973,1232083,0,1,206,740,658,420,,2024,
524288,597595.148628537,1232081,1,0,188,753,630,374,,1945,
524288,597595.148636881,1232083,0,1,201,759,888,476,,2324,
524288,597595.148646976,1232081,1,0,252,757,658,390,,2057,
524288,597595.148655178,1232083,0,1,174,751,644,402,,1971,
524288,597595.148664951,1232081,1,0,232,786,643,375,,2036,
524288,597595.148673308,1232083,0,1,204,783,657,423,,2067,
524288,597595.148683204,1232081,1,0,247,752,622,375,,1996,
524288,597595.148691660,1232083,0,1,352,735,655,396,,2138,
524288,597595.148701807,1232081,1,0,222,762,847,452,,2283,
524288,597595.148710249,1232083,0,1,213,760,699,412,,2084,
524288,597595.148720022,1232081,1,0,204,749,629,374,,1956,
524288,597595.148728159,1232083,0,1,215,740,641,386,,1982,
524288,597595.148738136,1232081,1,0,184,752,621,361,,1918,
524288,597595.148745691,1232083,0,1,227,745,775,411,,2158,
524288,597595.148755694,1232081,1,0,214,747,625,377,,1963,
524288,597595.148763361,1232083,0,1,179,906,648,359,,2092,
524288,597595.148774064,1232081,1,0,193,786,650,369,,1998,
524288,597595.148782162,1232083,0,1,244,745,690,393,,2072,
524288,597595.148791932,1232081,1,0,208,737,615,424,,1984,
524288,597595.148800013,1232083,0,1,182,753,664,380,,1979,
524288,597595.148809686,1232081,1,0,197,747,629,476,,2049,
524288,597595.148818386,1232083,0,1,199,855,780,407,,2241,
524288,597595.148828620,1232081,1,0,187,740,655,376,,1958,
524288,597595.148836562,1232083,0,1,198,743,662,569,,2172,
524288,597595.148846440,1232081,1,0,211,766,652,377,,2006,
524288,597595.148854923,1232083,0,1,200,741,656,397,,1994,
524288,597595.148864843,1232081,1,0,211,763,631,425,,2030,
524288,597595.148873351,1232083,0,1,213,766,696,536,,2211,
524288,597595.148883062,1232081,1,0,188,747,622,389,,1946,
524288,597595.148891611,1232083,0,1,188,877,683,404,,2152,
524288,597595.148901668,1232081,1,0,200,753,665,367,,1985,
524288,597595.148909761,1232083,0,1,170,757,626,378,,1931,
524288,597595.148919479,1232081,1,0,214,746,668,403,,2031,
524288,597595.148927815,1232083,0,1,192,748,648,384,,1972,
524288,597595.148937595,1232081,1,0,338,735,621,390,,2084,
524288,597595.148945823,1232083,0,1,177,748,652,439,,2016,
524288,597595.148955594,1232081,1,0,198,748,659,416,,2021,
524288,597595.148963874,1232083,0,1,194,757,662,365,,1978,
524288,597595.148973455,1232081,1,0,194,740,645,359,,1938,
524288,597595.148981685,1232083,0,1,193,748,950,462,,2353,
524288,597595.148991961,1232081,1,0,192,750,635,423,,2000,
524288,597595.148999788,1232083,0,1,220,758,658,414,,2050,
524288,597595.149009604,1232081,1,0,203,744,627,377,,1951,
524288,597595.149017502,1232083,0,1,230,835,648,376,,2089,
524288,597595.149027760,1232081,1,0,190,755,662,402,,2009,
524288,597595.149036007,1232083,0,1,195,756,625,403,,1979,
524288,597595.149045568,1232081,1,0,191,750,633,364,,1938,
524288,597595.149053791,1232083,0,1,295,751,637,424,,2107,
524288,597595.149063768,1232081,1,0,189,725,614,391,,1919,
524288,597595.149071590,1232083,0,1,209,751,682,363,,2005,
524288,597595.149081620,1232081,1,0,197,759,659,360,,1975,
524288,597595.149089505,1232083,0,1,179,754,776,419,,2128,
524288,597595.149099250,1232081,1,0,182,763,643,418,,2006,
524288,597595.149107431,1232083,0,1,206,747,629,438,,2020,
524288,597595.149117430,1232081,1,0,204,748,618,397,,1967,
524288,597595.149125499,1232083,0,1,220,741,741,378,,2080,
524288,597595.149135338,1232081,1,0,211,746,633,418,,2008,
524288,597595.149143713,1232083,0,1,213,737,640,394,,1984,
524288,597595.149153445,1232081,1,0,184,745,707,396,,2032,
524288,597595.149162115,1232083,0,1,462,745,649,394,,2250,
524288,597595.149172027,1232081,1,0,212,753,666,421,,2052,
524288,597595.149180967,1232083,0,1,208,748,649,404,,2009,
524288,597595.149190843,1232081,1,0,175,1130,621,364,,2290,
524288,597595.149199296,1232083,0,1,185,762,802,390,,2139,
524288,597595.149209119,1232081,1,0,197,752,642,392,,1983,
524288,597595.149217598,1232083,0,1,206,769,648,413,,2036,
524288,597595.149227398,1232081,1,0,190,741,652,481,,2064,
524288,597595.149235915,1232083,0,1,204,755,624,363,,1946,
524288,597595.149245527,1232081,1,0,192,749,659,438,,2038,
524288,597595.149253622,1232083,0,1,194,762,655,424,,2035,
524288,597595.149263326,1232081,1,0,172,762,637,362,,1933,
524288,597595.149271408,1232083,0,1,181,868,620,386,,2055,
524288,597595.149281201,1232081,1,0,198,752,762,427,,2139,
524288,597595.149289863,1232083,0,1,483,754,641,376,,2254,
524288,597595.149299806,1232081,1,0,434,740,651,396,,2221,
524288,597595.149308697,1232083,0,1,176,752,643,418,,1989,
524288,597595.149318699,1232081,1,0,207,742,606,373,,1928,
524288,597595.149327115,1232083,0,1,800,881,647,376,,2704,
524288,597595.149337745,1232081,1,0,190,739,806,438,,2173,
524288,597595.149346479,1232083,0,1,353,756,666,360,,2135,
524288,597595.149356445,1232081,1,0,206,733,621,423,,1983,
524288,597595.149364073,1232083,0,1,214,738,691,420,,2063,
524288,597595.149373772,1232081,1,0,183,740,645,373,,1941,
524288,597595.149381222,1232083,0,1,185,737,633,368,,1923,
524288,597595.149391018,1232081,1,0,185,747,833,559,,2324,
524288,597595.149399319,1232083,0,1,191,751,630,370,,1942,
524288,597595.149409642,1232081,1,0,215,732,730,546,,2223,
524288,597595.149418412,1232083,0,1,194,742,690,377,,2003,
524288,597595.149428475,1232081,1,0,340,735,631,422,,2128,
524288,597595.149437812,1232083,0,1,196,745,833,413,,2187,
524288,597595.149448033,1232081,1,0,255,741,642,412,,2050,
524288,597595.149456674,1232083,0,1,192,737,646,366,,1941,
524288,597595.149466229,1232081,1,0,210,746,680,409,,2045,
524288,597595.149474656,1232083,0,1,210,762,655,413,,2040,
524288,597595.149484666,1232081,1,0,182,737,634,382,,1935,
524288,597595.149492907,1232083,0,1,187,900,636,421,,2144,
524288,597595.149504744,1232081,1,0,218,774,707,440,,2139,
524288,597595.149513202,1232083,0,1,216,739,702,424,,2081,
524288,597595.149523216,1232081,1,0,208,753,602,427,,1990,
524288,597595.149531367,1232083,0,1,180,752,654,402,,1988,
524288,597595.149541061,1232081,1,0,181,753,614,434,,1982,
524288,597595.149549653,1232083,0,1,272,746,777,412,,2207,
524288,597595.149559541,1232081,1,0,186,753,681,390,,2010,
524288,597595.149567363,1232083,0,1,214,754,666,380,,2014,
524288,597595.149577274,1232081,1,0,224,744,621,455,,2044,
524288,597595.149584815,1232083,0,1,197,749,760,469,,2175,
524288,597595.149594588,1232081,1,0,186,748,691,384,,2009,
524288,597595.149602595,1232083,0,1,187,759,755,448,,2149,
524288,597595.149612875,1232081,1,0,195,736,756,400,,2087,
524288,597595.149621257,1232083,0,1,518,752,736,508,,2514,
524288,597595.149631417,1232081,1,0,256,907,833,472,,2468,
524288,597595.149640754,1232083,0,1,181,747,677,366,,1971,
524288,597595.149650734,1232081,1,0,260,757,826,420,,2263,
524288,597595.149659596,1232083,0,1,197,872,857,409,,2335,
524288,597595.149669759,1232081,1,0,215,866,625,352,,2058,
524288,597595.149678355,1232083,0,1,461,756,682,367,,2266,
524288,597595.149688421,1232081,1,0,202,769,734,545,,2250,
524288,597595.149697396,1232083,0,1,309,763,773,455,,2300,
524288,597595.149707519,1232081,1,0,187,748,745,366,,2046,
524288,597595.149716572,1232083,0,1,581,751,640,369,,2341,
524288,597595.149726813,1232081,1,0,295,774,673,408,,2150,
524288,597595.149761482,1232083,0,1,294,749,816,458,,2317,
524288,597595.149771396,1232081,1,0,187,742,626,424,,1979,
524288,597595.149777853,1232083,0,1,189,756,683,464,,2092,
524288,597595.149789916,1232081,1,0,181,747,702,560,,2190,
524288,597595.149796324,1232083,0,1,208,755,626,406,,1995,
524288,597595.149808095,1232081,1,0,191,740,673,585,,2189,
524288,597595.149814736,1232083,0,1,181,755,632,462,,2030,
524288,597595.149826974,1232081,1,0,194,744,671,452,,2061,
524288,597595.149833861,1232083,0,1,202,751,641,370,,1964,
524288,597595.149845566,1232081,1,0,475,752,649,405,,2281,
524288,597595.149851990,1232083,0,1,180,743,652,413,,1988,
524288,597595.149864373,1232081,1,0,214,823,621,431,,2089,
524288,597595.149870993,1232083,0,1,189,744,624,475,,2032,
524288,597595.149882676,1232081,1,0,200,736,648,395,,1979,
524288,597595.149889175,1232083,0,1,200,738,651,400,,1989,
524288,597595.149901093,1232081,1,0,190,742,621,454,,2007,
524288,597595.149907623,1232083,0,1,183,740,646,376,,1945,
524288,597595.149918848,1232081,1,0,197,746,725,426,,2094,
524288,597595.149925673,1232083,0,1,220,763,640,413,,2036,
524288,597595.149936961,1232081,1,0,210,757,647,393,,2007,
524288,597595.149944051,1232083,0,1,201,751,624,434,,2010,
524288,597595.149955661,1232081,1,0,205,743,633,427,,2008,
524288,597595.149963976,1232083,0,1,188,748,627,374,,1937,
524288,597595.150011984,1232081,1,0,191,757,784,374,,2106,
524288,597595.150021255,1232083,0,1,197,745,715,484,,2141,
524288,597595.150033692,1232081,1,0,195,751,630,375,,1951,
524288,597595.150041251,1232083,0,1,253,991,673,399,,2316,
524288,597595.150052204,1232081,1,0,221,755,638,423,,2037,
524288,597595.150060644,1232083,0,1,210,742,644,394,,1990,
524288,597595.150071298,1232081,1,0,213,745,648,389,,1995,
524288,597595.150079508,1232083,0,1,195,756,644,466,,2061,
524288,597595.150090080,1232081,1,0,220,780,648,422,,2070,
524288,597595.150098787,1232083,0,1,203,739,648,433,,2023,
524288,597595.150109775,1232081,1,0,191,742,634,394,,1961,
524288,597595.150118867,1232083,0,1,206,748,703,727,,2384,
524288,597595.150130554,1232081,1,0,197,753,658,423,,2031,
524288,597595.150139557,1232083,0,1,259,767,643,366,,2035,
524288,597595.150150299,1232081,1,0,207,749,640,416,,2012,
524288,597595.150158744,1232083,0,1,213,946,653,514,,2326,
524288,597595.150169770,1232081,1,0,208,768,674,393,,2043,
524288,597595.150178289,1232083,0,1,522,751,695,471,,2439,
524288,597595.150189092,1232081,1,0,224,747,655,400,,2026,
524288,597595.150197896,1232083,0,1,183,749,693,398,,2023,
524288,597595.150209574,1232081,1,0,219,753,646,443,,2061,
524288,597595.150218715,1232083,0,1,192,755,677,382,,2006,
524288,597595.150229534,1232081,1,0,220,753,701,368,,2042,
524288,597595.150238269,1232083,0,1,182,760,861,392,,2195,
524288,597595.150249453,1232081,1,0,203,762,706,410,,2081,
524288,597595.150258146,1232083,0,1,217,771,775,453,,2216,
524288,597595.150269141,1232081,1,0,221,764,676,386,,2047,
524288,597595.150277650,1232083,0,1,194,746,688,423,,2051,
524288,597595.150288899,1232081,1,0,308,757,684,416,,2165,
524288,597595.150298761,1232083,0,1,184,750,639,398,,1971,
524288,597595.150309542,1232081,1,0,345,756,645,387,,2133,
524288,597595.150317874,1232083,0,1,183,747,669,468,,2067,
524288,597595.150328697,1232081,1,0,194,751,646,425,,2016,
524288,597595.150337760,1232083,0,1,187,766,675,498,,2126,
524288,597595.150348611,1232081,1,0,305,753,681,364,,2103,
524288,597595.150357156,1232083,0,1,213,775,652,465,,2105,
524288,597595.150368064,1232081,1,0,200,762,804,459,,2225,
524288,597595.150376497,1232083,0,1,215,776,681,393,,2065,
524288,597595.150386646,1232081,1,0,222,752,763,857,,2594,
524288,597595.150395938,1232083,0,1,192,753,645,399,,1989,
524288,597595.150406278,1232081,1,0,232,757,657,439,,2085,
524288,597595.150414655,1232083,0,1,186,736,638,402,,1962,
524288,597595.150424845,1232081,1,0,209,746,657,391,,2003,
524288,597595.150432877,1232083,0,1,192,753,650,367,,1962,
524288,597595.150443219,1232081,1,0,350,755,646,383,,2134,
524288,597595.150452079,1232083,0,1,243,797,671,421,,2132,
524288,597595.150462329,1232081,1,0,182,855,675,417,,2129,
524288,597595.150470894,1232083,0,1,199,766,643,552,,2160,
524288,597595.150481579,1232081,1,0,219,782,649,430,,2080,
524288,597595.150489866,1232083,0,1,173,760,652,394,,1979,
524288,597595.150506738,1232081,1,0,268,883,826,456,,2433,
524288,597595.150515574,1232083,0,1,271,760,717,447,,2195,
524288,597595.150525957,1232081,1,0,358,746,654,426,,2184,
524288,597595.150534370,1232083,0,1,234,762,678,378,,2052,
524288,597595.150544647,1232081,1,0,238,749,653,371,,2011,
524288,597595.150552857,1232083,0,1,214,914,677,363,,2168,
524288,597595.150563465,1232081,1,0,211,763,812,389,,2175,
524288,597595.150572337,1232083,0,1,188,770,667,368,,1993,
524288,597595.150582520,1232081,1,0,381,748,687,400,,2216,
524288,597595.150590781,1232083,0,1,199,746,650,476,,2071,
524288,597595.150601046,1232081,1,0,238,754,646,426,,2064,
524288,597595.150609940,1232083,0,1,289,989,827,562,,2667,
524288,597595.150620758,1232081,1,0,194,759,646,448,,2047,
524288,597595.150628796,1232083,0,1,189,855,819,422,,2285,
524288,597595.150639382,1232081,1,0,228,973,876,368,,2445,
524288,597595.150647566,1232083,0,1,218,756,654,370,,1998,
524288,597595.150657534,1232081,1,0,202,767,678,415,,2062,
524288,597595.150665797,1232083,0,1,200,760,665,381,,2006,
524288,597595.150676205,1232081,1,0,201,751,682,444,,2078,
524288,597595.150684957,1232083,0,1,341,765,657,688,,2451,
524288,597595.150695378,1232081,1,0,201,747,959,384,,2291,
524288,597595.150704014,1232083,0,1,189,755,1002,406,,2352,
524288,597595.150714711,1232081,1,0,201,744,764,388,,2097,
524288,597595.150723466,1232083,0,1,297,758,646,372,,2073,
524288,597595.150733540,1232081,1,0,218,760,663,414,,2055,
524288,597595.150741956,1232083,0,1,194,771,774,399,,2138,
524288,597595.150752228,1232081,1,0,197,752,628,385,,1962,
524288,597595.150760528,1232083,0,1,178,751,648,475,,2052,
524288,597595.150770538,1232081,1,0,181,757,802,391,,2131,
524288,597595.150778573,1232083,0,1,199,750,670,391,,2010,
524288,597595.150788698,1232081,1,0,211,762,788,513,,2274,
524288,597595.150796883,1232083,0,1,197,744,712,626,,2279,
524288,597595.150807245,1232081,1,0,180,766,635,369,,1950,
524288,597595.150815576,1232083,0,1,201,756,837,540,,2334,
524288,597595.150826130,1232081,1,0,349,775,688,450,,2262,
524288,597595.150834865,1232083,0,1,183,757,647,371,,1958,
524288,597595.150844871,1232081,1,0,218,764,653,394,,2029,
524288,597595.150853593,1232083,0,1,205,751,711,410,,2077,
524288,597595.150863682,1232081,1,0,180,755,635,411,,1981,
524288,597595.150872073,1232083,0,1,191,769,784,435,,2179,
524288,597595.150882409,1232081,1,0,220,760,683,373,,2036,
524288,597595.150890983,1232083,0,1,176,752,735,436,,2099,
524288,597595.150901052,1232081,1,0,258,751,639,401,,2049,
524288,597595.150909139,1232083,0,1,167,846,642,430,,2085,
524288,597595.150919128,1232081,1,0,198,762,689,403,,2052,
524288,597595.150926746,1232083,0,1,223,758,664,406,,2051,
524288,597595.150937165,1232081,1,0,195,765,855,436,,2251,
524288,597595.150945014,1232083,0,1,204,754,645,388,,1991,
524288,597595.150954709,1232081,1,0,188,754,650,385,,1977,
524288,597595.150962555,1232083,0,1,348,763,804,562,,2477,
524288,597595.150973035,1232081,1,0,222,745,656,426,,2049,
524288,597595.150981273,1232083,0,1,212,756,640,431,,2039,
524288,597595.150991095,1232081,1,0,191,756,666,440,,2053,
524288,597595.150999590,1232083,0,1,210,751,666,400,,2027,
524288,597595.151009587,1232081,1,0,190,784,658,371,,2003,
524288,597595.151017518,1232083,0,1,186,780,639,415,,2020,
524288,597595.151027360,1232081,1,0,191,758,678,390,,2017,
524288,597595.151035246,1232083,0,1,200,742,677,379,,1998,
524288,597595.151045312,1232081,1,0,210,755,638,409,,2012,
524288,597595.151053918,1232083,0,1,203,755,705,387,,2050,
524288,597595.151063948,1232081,1,0,216,748,652,578,,2194,
524288,597595.151072041,1232083,0,1,184,750,786,457,,2177,
524288,597595.151082205,1232081,1,0,191,754,655,364,,1964,
524288,597595.151090367,1232083,0,1,302,751,673,557,,2283,
524288,597595.151100468,1232081,1,0,350,754,704,394,,2202,
524288,597595.151108974,1232083,0,1,220,750,816,390,,2176,
524288,597595.151118885,1232081,1,0,236,785,663,363,,2047,
524288,597595.151127798,1232083,0,1,212,756,659,452,,2079,
524288,597595.151137891,1232081,1,0,184,755,631,393,,1963,
524288,597595.151145410,1232083,0,1,228,796,727,399,,2150,
524288,597595.151155639,1232081,1,0,221,745,692,416,,2074,
524288,597595.151164006,1232083,0,1,202,774,674,364,,2014,
524288,597595.151174166,1232081,1,0,208,753,675,421,,2057,
524288,597595.151182363,1232083,0,1,251,763,688,417,,2119,
524288,597595.151192561,1232081,1,0,202,737,640,367,,1946,
524288,597595.151200584,1232083,0,1,178,946,659,361,,2144,
524288,597595.151210590,1232081,1,0,230,779,651,451,,2111,
524288,597595.151219481,1232083,0,1,478,766,695,423,,2362,
524288,597595.151230270,1232081,1,0,314,743,646,367,,2070,
524288,597595.151238489,1232083,0,1,335,764,659,393,,2151,
524288,597595.151248529,1232081,1,0,304,743,810,422,,2279,
524288,597595.151257243,1232083,0,1,416,752,784,407,,2359,
524288,597595.151267263,1232081,1,0,227,749,646,428,,2050,
524288,597595.151274353,1232083,0,1,225,758,650,385,,2018,
524288,597595.151284278,1232081,1,0,194,744,636,397,,1971,
524288,597595.151291179,1232083,0,1,215,764,698,499,,2176,
524288,597595.151301246,1232081,1,0,215,749,676,358,,1998,
524288,597595.151309254,1232083,0,1,179,760,635,367,,1941,
524288,597595.151319255,1232081,1,0,220,877,786,474,,2357,
524288,597595.151327741,1232083,0,1,516,762,724,512,,2514,
524288,597595.151338438,1232081,1,0,271,753,630,478,,2132,
524288,597595.151347160,1232083,0,1,173,758,773,379,,2083,
524288,597595.151357151,1232081,1,0,199,757,737,502,,2195,
524288,597595.151365028,1232083,0,1,215,775,802,508,,2300,
524288,597595.151375287,1232081,1,0,216,762,656,364,,1998,
524288,597595.151383424,1232083,0,1,260,751,644,380,,2035,
524288,597595.151393220,1232081,1,0,191,760,750,417,,2118,
524288,597595.151400464,1232083,0,1,196,761,671,489,,2117,
524288,597595.151410561,1232081,1,0,220,756,624,370,,1970,
524288,597595.151417511,1232083,0,1,182,764,639,382,,1967,
524288,597595.151427214,1232081,1,0,337,780,697,419,,2233,
524288,597595.151435272,1232083,0,1,210,754,1201,412,,2577,
524288,597595.151445848,1232081,1,0,300,759,642,410,,2111,
524288,597595.151453772,1232083,0,1,197,749,674,371,,1991,
524288,597595.151463439,1232081,1,0,186,758,700,659,,2303,
524288,597595.151472016,1232083,0,1,217,760,653,508,,2138,
524288,597595.151482850,1232081,1,0,243,763,639,382,,2027,
524288,597595.151490659,1232083,0,1,190,748,649,375,,1962,
524288,597595.151502532,1232081,1,0,208,754,687,430,,2079,
524288,597595.151510216,1232083,0,1,204,777,716,437,,2134,
524288,597595.151520176,1232081,1,0,200,752,801,400,,2153,
524288,597595.151527584,1232083,0,1,180,759,674,368,,1981,
524288,597595.151537459,1232081,1,0,296,765,615,432,,2108,
524288,597595.151544849,1232083,0,1,201,758,682,473,,2114,
524288,597595.151554521,1232081,1,0,213,758,738,368,,2077,
524288,597595.151563179,1232083,0,1,178,989,640,372,,2179,
524288,597595.151573380,1232081,1,0,196,767,668,387,,2018,
524288,597595.151581650,1232083,0,1,212,761,689,429,,2091,
524288,597595.151591704,1232081,1,0,194,753,647,425,,2019,
524288,597595.151599495,1232083,0,1,216,751,807,380,,2154,
524288,597595.151609536,1232081,1,0,211,749,762,460,,2182,
524288,597595.151616878,1232083,0,1,242,761,691,464,,2158,
524288,597595.151626878,1232081,1,0,207,747,639,359,,1952,
524288,597595.151634988,1232083,0,1,222,756,674,372,,2024,
524288,597595.151645255,1232081,1,0,332,1042,777,437,,2588,
524288,597595.151653084,1232083,0,1,213,764,700,564,,2241,
524288,597595.151662981,1232081,1,0,219,766,629,364,,1978,
524288,597595.151670359,1232083,0,1,205,982,640,378,,2205,
524288,597595.151680293,1232081,1,0,203,890,639,431,,2163,
524288,597595.151688391,1232083,0,1,235,783,695,419,,2132,
524288,597595.151698389,1232081,1,0,292,758,636,433,,2119,
524288,597595.151706138,1232083,0,1,183,746,640,384,,1953,
524288,597595.151715770,1232081,1,0,211,757,648,416,,2032,
524288,597595.151723818,1232083,0,1,219,745,688,407,,2059,
524288,597595.151734081,1232081,1,0,203,754,645,367,,1969,
524288,597595.151741903,1232083,0,1,182,754,640,391,,1967,
524288,597595.151751809,1232081,1,0,200,753,609,373,,1935,
524288,597595.151759808,1232083,0,1,200,752,665,487,,2104,
524288,597595.151769851,1232081,1,0,189,749,630,405,,1973,
524288,597595.151778584,1232083,0,1,463,741,868,405,,2477,
524288,597595.151788858,1232081,1,0,241,758,651,429,,2079,
524288,597595.151797335,1232083,0,1,191,753,669,386,,1999,
524288,597595.151807256,1232081,1,0,288,736,631,368,,2023,
524288,597595.151815227,1232083,0,1,198,760,643,529,,2130,
524288,597595.151825106,1232081,1,0,195,739,654,472,,2060,
524288,597595.151832927,1232083,0,1,238,757,697,588,,2280,
524288,597595.151842970,1232081,1,0,198,740,626,391,,1955,
524288,597595.151851103,1232083,0,1,181,789,632,366,,1968,
524288,597595.151861251,1232081,1,0,211,765,652,419,,2047,
524288,597595.151868970,1232083,0,1,219,762,705,379,,2065,
